SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_name,opponent_team,is_home_game,rolling_pts_5,over_fake_line
22023.0,1627742.0,22300071.0,2023-10-25,NOP @ MEM,W,36.0,7.0,18.0,0.389,0.0,3.0,0.0,5.0,6.0,0.833,0.0,7.0,7,6,2.0,0.0,5.0,3.0,19,-2.0,1.0,Brandon,MEM,False,,0
22023.0,1627742.0,22300090.0,2023-10-28,NOP vs. NYK,W,32.0,11.0,17.0,0.647,1.0,3.0,0.333,3.0,4.0,0.75,2.0,5.0,7,3,1.0,0.0,5.0,4.0,26,5.0,1.0,Brandon,NYK,True,19.0,1
22023.0,1627742.0,22300135.0,2023-11-04,NOP vs. ATL,L,32.0,6.0,10.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7,3,0.0,1.0,1.0,1.0,16,-10.0,1.0,Brandon,ATL,True,22.5,0
22023.0,1627742.0,22300156.0,2023-11-06,NOP @ DEN,L,36.0,10.0,22.0,0.455,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2,5,0.0,0.0,5.0,1.0,22,-29.0,1.0,Brandon,DEN,False,20.333333333333332,1
22023.0,1627742.0,22300166.0,2023-11-08,NOP @ MIN,L,32.0,11.0,25.0,0.44,1.0,6.0,0.167,1.0,1.0,1.0,0.0,3.0,3,6,0.0,0.0,2.0,1.0,24,-24.0,1.0,Brandon,MIN,False,20.75,1
22023.0,1627742.0,22300011.0,2023-11-10,NOP @ HOU,L,39.0,11.0,24.0,0.458,3.0,11.0,0.273,6.0,9.0,0.667,0.0,6.0,6,5,0.0,1.0,4.0,2.0,31,1.0,1.0,Brandon,HOU,False,21.4,1
22023.0,1627742.0,22300183.0,2023-11-12,NOP vs. DAL,L,31.0,9.0,17.0,0.529,1.0,3.0,0.333,1.0,4.0,0.25,0.0,5.0,5,5,0.0,0.0,1.0,2.0,20,-10.0,1.0,Brandon,DAL,True,23.8,0
22023.0,1627742.0,22300022.0,2023-11-14,NOP vs. DAL,W,36.0,11.0,20.0,0.55,1.0,5.0,0.2,2.0,2.0,1.0,1.0,8.0,9,7,2.0,0.0,2.0,0.0,25,17.0,1.0,Brandon,DAL,True,22.6,1
22023.0,1627742.0,22300034.0,2023-11-17,NOP vs. DEN,W,38.0,9.0,19.0,0.474,2.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,3,8,1.0,0.0,2.0,3.0,21,-5.0,1.0,Brandon,DEN,True,24.4,0
22023.0,1627742.0,22300203.0,2023-11-18,NOP vs. MIN,L,34.0,11.0,24.0,0.458,1.0,6.0,0.167,7.0,9.0,0.778,2.0,5.0,7,4,1.0,0.0,4.0,0.0,30,3.0,1.0,Brandon,MIN,True,24.2,1
22023.0,1627742.0,22300222.0,2023-11-20,NOP vs. SAC,W,26.0,11.0,18.0,0.611,5.0,5.0,1.0,4.0,4.0,1.0,0.0,4.0,4,3,0.0,0.0,1.0,0.0,31,33.0,1.0,Brandon,SAC,True,25.4,1
22023.0,1627742.0,22300233.0,2023-11-22,NOP vs. SAC,W,30.0,9.0,18.0,0.5,1.0,4.0,0.25,4.0,4.0,1.0,0.0,4.0,4,3,1.0,0.0,2.0,5.0,23,0.0,1.0,Brandon,SAC,True,25.4,0
22023.0,1627742.0,22300052.0,2023-11-24,NOP @ LAC,W,35.0,12.0,21.0,0.571,2.0,5.0,0.4,4.0,6.0,0.667,0.0,4.0,4,5,0.0,0.0,3.0,3.0,30,13.0,1.0,Brandon,LAC,False,26.0,1
22023.0,1627742.0,22300243.0,2023-11-25,NOP @ UTA,L,37.0,10.0,22.0,0.455,1.0,4.0,0.25,5.0,8.0,0.625,1.0,5.0,6,8,1.0,0.0,1.0,4.0,26,3.0,1.0,Brandon,UTA,False,27.0,0
22023.0,1627742.0,22300256.0,2023-11-27,NOP @ UTA,L,35.0,11.0,22.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,0.0,4.0,4,5,0.0,0.0,2.0,3.0,25,4.0,1.0,Brandon,UTA,False,28.0,0
22023.0,1627742.0,22300262.0,2023-11-29,NOP vs. PHI,W,35.0,4.0,7.0,0.571,2.0,4.0,0.5,5.0,5.0,1.0,0.0,4.0,4,6,1.0,1.0,1.0,1.0,15,10.0,1.0,Brandon,PHI,True,27.0,0
22023.0,1627742.0,22300278.0,2023-12-01,NOP vs. SAS,W,34.0,3.0,14.0,0.214,0.0,4.0,0.0,8.0,8.0,1.0,0.0,5.0,5,7,1.0,0.0,4.0,3.0,14,10.0,1.0,Brandon,SAS,True,23.8,0
22023.0,1627742.0,22300285.0,2023-12-02,NOP @ CHI,L,36.0,10.0,15.0,0.667,0.0,0.0,0.0,3.0,6.0,0.5,0.0,6.0,6,6,3.0,0.0,2.0,1.0,23,1.0,1.0,Brandon,CHI,False,22.0,1
22023.0,1627742.0,22301204.0,2023-12-04,NOP @ SAC,W,40.0,10.0,20.0,0.5,3.0,6.0,0.5,7.0,9.0,0.778,2.0,6.0,8,6,1.0,0.0,2.0,2.0,30,3.0,1.0,Brandon,SAC,False,20.6,1
22023.0,1627742.0,22301230.0,2023-12-07,NOP @ LAL,L,31.0,4.0,13.0,0.308,0.0,3.0,0.0,1.0,2.0,0.5,1.0,2.0,3,7,0.0,0.0,3.0,3.0,9,-33.0,1.0,Brandon,LAL,False,21.4,0
22023.0,1627742.0,22300301.0,2023-12-11,NOP vs. MIN,W,29.0,5.0,13.0,0.385,2.0,5.0,0.4,8.0,9.0,0.889,0.0,3.0,3,5,0.0,0.0,4.0,2.0,20,13.0,1.0,Brandon,MIN,True,18.2,1
22023.0,1627742.0,22300311.0,2023-12-13,NOP @ WAS,W,31.0,14.0,23.0,0.609,1.0,4.0,0.25,11.0,12.0,0.917,1.0,1.0,2,3,0.0,1.0,1.0,2.0,40,12.0,1.0,Brandon,WAS,False,19.2,1
22023.0,1627742.0,22300326.0,2023-12-15,NOP @ CHA,W,32.0,3.0,8.0,0.375,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3,7,0.0,0.0,9.0,3.0,8,5.0,1.0,Brandon,CHA,False,24.4,0
22023.0,1627742.0,22300345.0,2023-12-17,NOP @ SAS,W,27.0,10.0,17.0,0.588,5.0,7.0,0.714,1.0,1.0,1.0,0.0,3.0,3,4,1.0,1.0,1.0,1.0,26,23.0,1.0,Brandon,SAS,False,21.4,1
22023.0,1627742.0,22300360.0,2023-12-19,NOP vs. MEM,L,37.0,11.0,18.0,0.611,1.0,1.0,1.0,11.0,12.0,0.917,1.0,3.0,4,6,2.0,0.0,2.0,4.0,34,0.0,1.0,Brandon,MEM,True,20.6,1
22023.0,1627742.0,22300375.0,2023-12-21,NOP @ CLE,W,28.0,6.0,12.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,1.0,6.0,7,6,0.0,0.0,3.0,2.0,17,12.0,1.0,Brandon,CLE,False,25.6,0
22023.0,1627742.0,22300392.0,2023-12-23,NOP vs. HOU,L,36.0,6.0,12.0,0.5,0.0,2.0,0.0,7.0,9.0,0.778,1.0,2.0,3,5,0.0,2.0,0.0,2.0,19,2.0,1.0,Brandon,HOU,True,25.0,0
22023.0,1627742.0,22300410.0,2023-12-26,NOP vs. MEM,L,42.0,9.0,20.0,0.45,2.0,4.0,0.5,4.0,4.0,1.0,2.0,4.0,6,7,3.0,4.0,3.0,3.0,24,-7.0,1.0,Brandon,MEM,True,20.8,1
22023.0,1627742.0,22300424.0,2023-12-28,NOP vs. UTA,W,36.0,9.0,18.0,0.5,1.0,2.0,0.5,7.0,7.0,1.0,1.0,2.0,3,5,1.0,2.0,1.0,3.0,26,4.0,1.0,Brandon,UTA,True,24.0,1
22023.0,1627742.0,22300446.0,2023-12-31,NOP vs. LAL,W,38.0,10.0,18.0,0.556,4.0,7.0,0.571,2.0,5.0,0.4,1.0,4.0,5,8,3.0,2.0,3.0,3.0,26,17.0,1.0,Brandon,LAL,True,24.0,1
22023.0,1627742.0,22300461.0,2024-01-02,NOP vs. BKN,W,25.0,5.0,9.0,0.556,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,5,5,0.0,1.0,1.0,2.0,12,20.0,1.0,Brandon,BKN,True,22.4,0
22023.0,1627742.0,22300471.0,2024-01-03,NOP @ MIN,W,32.0,7.0,11.0,0.636,1.0,3.0,0.333,4.0,5.0,0.8,0.0,4.0,4,7,2.0,0.0,3.0,3.0,19,13.0,1.0,Brandon,MIN,False,21.4,0
22023.0,1627742.0,22300486.0,2024-01-05,NOP vs. LAC,L,30.0,3.0,9.0,0.333,0.0,1.0,0.0,6.0,7.0,0.857,0.0,1.0,1,4,0.0,0.0,2.0,2.0,12,-12.0,1.0,Brandon,LAC,True,21.4,0
22023.0,1627742.0,22300500.0,2024-01-07,NOP @ SAC,W,30.0,6.0,12.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4,8,1.0,1.0,1.0,0.0,15,34.0,1.0,Brandon,SAC,False,19.0,0
22023.0,1627742.0,22300525.0,2024-01-10,NOP @ GSW,W,23.0,5.0,12.0,0.417,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5,1,1.0,0.0,2.0,4.0,13,7.0,1.0,Brandon,GSW,False,16.8,0
22023.0,1627742.0,22300539.0,2024-01-12,NOP @ DEN,L,34.0,4.0,11.0,0.364,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4,6,0.0,0.0,2.0,2.0,9,-14.0,1.0,Brandon,DEN,False,14.2,0
22023.0,1627742.0,22300556.0,2024-01-15,NOP @ DAL,L,32.0,3.0,14.0,0.214,0.0,4.0,0.0,6.0,8.0,0.75,0.0,5.0,5,5,1.0,0.0,1.0,3.0,12,-19.0,1.0,Brandon,DAL,False,13.6,0
22023.0,1627742.0,22300575.0,2024-01-17,NOP vs. CHA,W,34.0,8.0,19.0,0.421,7.0,11.0,0.636,5.0,5.0,1.0,1.0,9.0,10,10,3.0,0.0,2.0,3.0,28,20.0,1.0,Brandon,CHA,True,12.2,1
22023.0,1627742.0,22300588.0,2024-01-19,NOP vs. PHX,L,33.0,5.0,11.0,0.455,1.0,5.0,0.2,6.0,9.0,0.667,0.0,7.0,7,11,0.0,0.0,2.0,2.0,17,-10.0,1.0,Brandon,PHX,True,15.4,1
22023.0,1627742.0,22300616.0,2024-01-23,NOP vs. UTA,W,31.0,8.0,18.0,0.444,0.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,5,6,0.0,0.0,1.0,1.0,18,20.0,1.0,Brandon,UTA,True,15.8,1
22023.0,1627742.0,22300640.0,2024-01-26,NOP vs. OKC,L,34.0,5.0,9.0,0.556,0.0,0.0,0.0,2.0,5.0,0.4,0.0,4.0,4,9,0.0,2.0,5.0,3.0,12,-15.0,1.0,Brandon,OKC,True,16.8,0
22023.0,1627742.0,22300648.0,2024-01-27,NOP @ MIL,L,28.0,9.0,18.0,0.5,2.0,2.0,1.0,6.0,8.0,0.75,0.0,6.0,6,1,0.0,0.0,1.0,0.0,26,-22.0,1.0,Brandon,MIL,False,17.4,1
22023.0,1627742.0,22300659.0,2024-01-29,NOP @ BOS,L,36.0,12.0,24.0,0.5,2.0,8.0,0.25,2.0,3.0,0.667,1.0,6.0,7,6,1.0,1.0,2.0,2.0,28,2.0,1.0,Brandon,BOS,False,20.2,1
22023.0,1627742.0,22300679.0,2024-01-31,NOP @ HOU,W,36.0,9.0,19.0,0.474,0.0,3.0,0.0,6.0,7.0,0.857,4.0,6.0,10,4,0.0,2.0,6.0,4.0,24,4.0,1.0,Brandon,HOU,False,20.2,1
22023.0,1627742.0,22300696.0,2024-02-02,NOP @ SAS,W,36.0,7.0,15.0,0.467,1.0,2.0,0.5,4.0,4.0,1.0,2.0,2.0,4,6,2.0,1.0,2.0,4.0,19,-6.0,1.0,Brandon,SAS,False,21.6,0
22023.0,1627742.0,22300718.0,2024-02-05,NOP vs. TOR,W,30.0,16.0,21.0,0.762,8.0,11.0,0.727,1.0,1.0,1.0,1.0,5.0,6,9,0.0,1.0,0.0,1.0,41,37.0,1.0,Brandon,TOR,True,21.8,1
22023.0,1627742.0,22300731.0,2024-02-07,NOP @ LAC,W,36.0,7.0,14.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,1.0,7.0,8,6,1.0,1.0,2.0,0.0,15,14.0,1.0,Brandon,LAC,False,27.6,0
22023.0,1627742.0,22300747.0,2024-02-09,NOP @ LAL,L,35.0,7.0,17.0,0.412,0.0,2.0,0.0,8.0,8.0,1.0,1.0,6.0,7,7,0.0,3.0,2.0,3.0,22,0.0,1.0,Brandon,LAL,False,25.4,0
22023.0,1627742.0,22300758.0,2024-02-10,NOP @ POR,W,36.0,8.0,21.0,0.381,0.0,2.0,0.0,1.0,4.0,0.25,2.0,2.0,4,9,1.0,1.0,5.0,3.0,17,4.0,1.0,Brandon,POR,False,24.2,0
22023.0,1627742.0,22300766.0,2024-02-12,NOP @ MEM,W,36.0,7.0,14.0,0.5,2.0,6.0,0.333,0.0,1.0,0.0,0.0,2.0,2,6,1.0,1.0,6.0,4.0,16,5.0,1.0,Brandon,MEM,False,22.8,0
22023.0,1627742.0,22300784.0,2024-02-14,NOP vs. WAS,W,35.0,6.0,13.0,0.462,2.0,3.0,0.667,4.0,6.0,0.667,1.0,2.0,3,8,2.0,0.0,1.0,4.0,18,-15.0,1.0,Brandon,WAS,True,22.2,0
22023.0,1627742.0,22300823.0,2024-02-25,NOP vs. CHI,L,39.0,7.0,16.0,0.438,2.0,6.0,0.333,6.0,8.0,0.75,0.0,3.0,3,6,3.0,1.0,9.0,1.0,22,0.0,1.0,Brandon,CHI,True,17.6,1
22023.0,1627742.0,22300837.0,2024-02-27,NOP @ NYK,W,34.0,9.0,18.0,0.5,3.0,7.0,0.429,3.0,3.0,1.0,0.0,6.0,6,5,0.0,2.0,5.0,3.0,24,15.0,1.0,Brandon,NYK,False,19.0,1
22023.0,1627742.0,22300843.0,2024-02-28,NOP @ IND,L,29.0,8.0,20.0,0.4,1.0,5.0,0.2,13.0,13.0,1.0,1.0,5.0,6,4,0.0,0.0,1.0,1.0,30,-3.0,1.0,Brandon,IND,False,19.4,1
22023.0,1627742.0,22300863.0,2024-03-01,NOP vs. IND,W,30.0,13.0,21.0,0.619,1.0,2.0,0.5,7.0,9.0,0.778,1.0,7.0,8,6,1.0,0.0,2.0,3.0,34,45.0,1.0,Brandon,IND,True,22.0,1
22023.0,1627742.0,22300890.0,2024-03-05,NOP @ TOR,W,25.0,5.0,7.0,0.714,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3,6,0.0,0.0,2.0,3.0,12,8.0,1.0,Brandon,TOR,False,25.6,0
22023.0,1627742.0,22300909.0,2024-03-08,NOP @ PHI,W,35.0,6.0,10.0,0.6,2.0,2.0,1.0,3.0,4.0,0.75,0.0,7.0,7,5,0.0,2.0,4.0,3.0,17,-13.0,1.0,Brandon,PHI,False,24.4,0
22023.0,1627742.0,22300925.0,2024-03-10,NOP @ ATL,W,32.0,3.0,9.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,7.0,7,10,1.0,0.0,2.0,2.0,7,1.0,1.0,Brandon,ATL,False,23.4,0
22023.0,1627742.0,22300951.0,2024-03-13,NOP vs. CLE,L,32.0,8.0,14.0,0.571,0.0,1.0,0.0,4.0,5.0,0.8,1.0,4.0,5,5,1.0,0.0,2.0,2.0,20,1.0,1.0,Brandon,CLE,True,20.0,0
22023.0,1627742.0,22300964.0,2024-03-15,NOP vs. LAC,W,35.0,4.0,12.0,0.333,2.0,4.0,0.5,3.0,4.0,0.75,0.0,5.0,5,7,1.0,0.0,0.0,3.0,13,1.0,1.0,Brandon,LAC,True,18.0,0
22023.0,1627742.0,22300970.0,2024-03-16,NOP vs. POR,W,35.0,10.0,21.0,0.476,1.0,5.0,0.2,1.0,1.0,1.0,2.0,5.0,7,2,1.0,4.0,1.0,2.0,22,11.0,1.0,Brandon,POR,True,13.8,1
22023.0,1627742.0,22300993.0,2024-03-19,NOP @ BKN,W,32.0,4.0,12.0,0.333,1.0,5.0,0.2,2.0,3.0,0.667,0.0,4.0,4,6,0.0,1.0,3.0,3.0,11,5.0,1.0,Brandon,BKN,False,15.8,0
22023.0,1627742.0,22301004.0,2024-03-21,NOP @ ORL,L,21.0,7.0,12.0,0.583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4,3,1.0,0.0,2.0,2.0,14,-8.0,1.0,Brandon,ORL,False,14.6,0
22023.0,1627742.0,22301195.0,2024-04-14,NOP vs. LAL,L,23.0,6.0,9.0,0.667,1.0,3.0,0.333,0.0,0.0,0.0,0.0,5.0,5,0,0.0,0.0,2.0,0.0,13,-28.0,1.0,Brandon,LAL,True,16.0,0
22023.0,203081.0,22300075.0,2023-10-26,MIL vs. PHI,W,37.0,9.0,20.0,0.45,4.0,12.0,0.333,17.0,17.0,1.0,0.0,8.0,8,4,0.0,0.0,0.0,2.0,39,12.0,1.0,Damian,PHI,True,,0
22023.0,203081.0,22300097.0,2023-10-29,MIL vs. ATL,L,29.0,2.0,12.0,0.167,2.0,8.0,0.25,0.0,0.0,0.0,1.0,3.0,4,5,2.0,0.0,6.0,2.0,6,-29.0,1.0,Damian,ATL,True,39.0,0
22023.0,203081.0,22300107.0,2023-10-30,MIL vs. MIA,W,35.0,7.0,14.0,0.5,2.0,7.0,0.286,9.0,11.0,0.818,1.0,4.0,5,4,1.0,0.0,4.0,2.0,25,2.0,1.0,Damian,MIA,True,22.5,1
22023.0,203081.0,22300116.0,2023-11-01,MIL @ TOR,L,31.0,4.0,9.0,0.444,1.0,4.0,0.25,6.0,7.0,0.857,0.0,2.0,2,6,0.0,0.0,2.0,1.0,15,-26.0,1.0,Damian,TOR,False,23.333333333333332,0
22023.0,203081.0,22300002.0,2023-11-03,MIL vs. NYK,W,36.0,7.0,15.0,0.467,4.0,7.0,0.571,12.0,12.0,1.0,0.0,4.0,4,4,1.0,1.0,4.0,0.0,30,2.0,1.0,Damian,NYK,True,21.25,1
22023.0,203081.0,22300149.0,2023-11-06,MIL @ BKN,W,34.0,5.0,15.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,2.0,4.0,6,7,1.0,0.0,1.0,1.0,21,-14.0,1.0,Damian,BKN,False,23.0,0
22023.0,203081.0,22300165.0,2023-11-08,MIL vs. DET,W,34.0,10.0,25.0,0.4,2.0,12.0,0.167,12.0,13.0,0.923,0.0,2.0,2,3,3.0,0.0,1.0,1.0,34,5.0,1.0,Damian,DET,True,19.4,1
22023.0,203081.0,22300190.0,2023-11-13,MIL vs. CHI,W,32.0,3.0,17.0,0.176,1.0,9.0,0.111,5.0,5.0,1.0,2.0,1.0,3,5,0.0,0.0,5.0,0.0,12,-6.0,1.0,Damian,CHI,True,25.0,0
22023.0,203081.0,22300195.0,2023-11-15,MIL @ TOR,W,31.0,9.0,18.0,0.5,4.0,10.0,0.4,15.0,16.0,0.938,0.0,4.0,4,13,2.0,0.0,4.0,1.0,37,25.0,1.0,Damian,TOR,False,22.4,1
22023.0,203081.0,22300027.0,2023-11-17,MIL @ CHA,W,31.0,9.0,18.0,0.5,5.0,10.0,0.5,4.0,4.0,1.0,0.0,5.0,5,5,1.0,0.0,2.0,2.0,27,10.0,1.0,Damian,CHA,False,26.8,1
22023.0,203081.0,22300205.0,2023-11-18,MIL vs. DAL,W,38.0,7.0,18.0,0.389,4.0,11.0,0.364,9.0,10.0,0.9,0.0,3.0,3,12,1.0,0.0,1.0,2.0,27,-6.0,1.0,Damian,DAL,True,26.2,1
22023.0,203081.0,22300219.0,2023-11-20,MIL @ WAS,W,33.0,5.0,14.0,0.357,3.0,6.0,0.5,9.0,11.0,0.818,1.0,4.0,5,7,0.0,0.0,1.0,1.0,22,6.0,1.0,Damian,WAS,False,27.4,0
22023.0,203081.0,22300228.0,2023-11-22,MIL @ BOS,L,38.0,11.0,24.0,0.458,3.0,10.0,0.3,2.0,2.0,1.0,0.0,5.0,5,5,2.0,0.0,3.0,2.0,27,9.0,1.0,Damian,BOS,False,25.0,1
22023.0,203081.0,22300049.0,2023-11-24,MIL vs. WAS,W,37.0,11.0,18.0,0.611,2.0,5.0,0.4,7.0,8.0,0.875,1.0,5.0,6,10,0.0,0.0,1.0,1.0,31,1.0,1.0,Damian,WAS,True,28.0,1
22023.0,203081.0,22300245.0,2023-11-26,MIL vs. POR,W,37.0,7.0,21.0,0.333,4.0,12.0,0.333,13.0,14.0,0.929,1.0,4.0,5,4,2.0,0.0,3.0,2.0,31,15.0,1.0,Damian,POR,True,26.8,1
22023.0,203081.0,22300056.0,2023-11-28,MIL @ MIA,W,37.0,9.0,18.0,0.5,4.0,9.0,0.444,10.0,10.0,1.0,2.0,2.0,4,9,0.0,0.0,1.0,1.0,32,13.0,1.0,Damian,MIA,False,27.6,1
22023.0,203081.0,22300269.0,2023-11-30,MIL @ CHI,L,43.0,7.0,16.0,0.438,1.0,6.0,0.167,3.0,4.0,0.75,1.0,4.0,5,13,2.0,1.0,7.0,1.0,18,9.0,1.0,Damian,CHI,False,28.6,0
22023.0,203081.0,22300286.0,2023-12-02,MIL vs. ATL,W,38.0,10.0,16.0,0.625,3.0,6.0,0.5,2.0,2.0,1.0,1.0,5.0,6,9,1.0,0.0,4.0,3.0,25,14.0,1.0,Damian,ATL,True,27.8,0
22023.0,203081.0,22301201.0,2023-12-05,MIL vs. NYK,W,34.0,8.0,13.0,0.615,5.0,7.0,0.714,7.0,8.0,0.875,1.0,2.0,3,7,1.0,1.0,3.0,4.0,28,17.0,1.0,Damian,NYK,True,27.4,1
22023.0,203081.0,22301229.0,2023-12-07,MIL vs. IND,L,42.0,7.0,20.0,0.35,4.0,9.0,0.444,6.0,6.0,1.0,0.0,7.0,7,7,1.0,1.0,3.0,2.0,24,6.0,1.0,Damian,IND,True,26.8,0
22023.0,203081.0,22300300.0,2023-12-11,MIL vs. CHI,W,41.0,3.0,17.0,0.176,2.0,9.0,0.222,6.0,7.0,0.857,0.0,4.0,4,9,0.0,1.0,2.0,2.0,14,0.0,1.0,Damian,CHI,True,25.4,0
22023.0,203081.0,22300315.0,2023-12-13,MIL vs. IND,W,36.0,6.0,14.0,0.429,2.0,8.0,0.25,7.0,9.0,0.778,0.0,4.0,4,6,1.0,0.0,4.0,2.0,21,15.0,1.0,Damian,IND,True,21.8,0
22023.0,203081.0,22300334.0,2023-12-16,MIL vs. DET,W,30.0,11.0,22.0,0.5,6.0,14.0,0.429,5.0,5.0,1.0,0.0,4.0,4,5,0.0,1.0,2.0,3.0,33,26.0,1.0,Damian,DET,True,22.4,1
22023.0,203081.0,22300346.0,2023-12-17,MIL vs. HOU,W,37.0,11.0,19.0,0.579,5.0,8.0,0.625,12.0,13.0,0.923,0.0,5.0,5,11,3.0,0.0,3.0,2.0,39,10.0,1.0,Damian,HOU,True,24.0,1
22023.0,203081.0,22300361.0,2023-12-19,MIL vs. SAS,W,35.0,14.0,22.0,0.636,7.0,12.0,0.583,5.0,5.0,1.0,0.0,3.0,3,4,3.0,0.0,1.0,0.0,40,26.0,1.0,Damian,SAS,True,26.2,1
22023.0,203081.0,22300378.0,2023-12-21,MIL vs. ORL,W,35.0,5.0,17.0,0.294,4.0,8.0,0.5,10.0,10.0,1.0,0.0,5.0,5,8,0.0,0.0,3.0,1.0,24,9.0,1.0,Damian,ORL,True,29.4,0
22023.0,203081.0,22300388.0,2023-12-23,MIL @ NYK,W,34.0,6.0,16.0,0.375,3.0,7.0,0.429,4.0,5.0,0.8,3.0,6.0,9,7,1.0,0.0,3.0,3.0,19,3.0,1.0,Damian,NYK,False,31.4,0
22023.0,203081.0,22300401.0,2023-12-25,MIL @ NYK,L,38.0,10.0,21.0,0.476,4.0,13.0,0.308,8.0,9.0,0.889,0.0,1.0,1,8,1.0,0.0,4.0,2.0,32,-6.0,1.0,Damian,NYK,False,31.0,1
22023.0,203081.0,22300417.0,2023-12-27,MIL @ BKN,W,29.0,4.0,10.0,0.4,3.0,9.0,0.333,1.0,1.0,1.0,0.0,3.0,3,4,0.0,0.0,4.0,0.0,12,2.0,1.0,Damian,BKN,False,30.8,0
22023.0,203081.0,22300433.0,2023-12-29,MIL @ CLE,W,34.0,9.0,16.0,0.563,2.0,6.0,0.333,11.0,11.0,1.0,0.0,2.0,2,4,0.0,0.0,2.0,3.0,31,14.0,1.0,Damian,CLE,False,25.4,1
22023.0,203081.0,22300454.0,2024-01-01,MIL vs. IND,L,38.0,3.0,16.0,0.188,1.0,9.0,0.111,6.0,6.0,1.0,1.0,6.0,7,5,0.0,0.0,1.0,3.0,13,4.0,1.0,Damian,IND,True,23.6,0
22023.0,203081.0,22300466.0,2024-01-03,MIL @ IND,L,36.0,6.0,18.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,1.0,1.0,2,5,3.0,0.0,2.0,3.0,23,-22.0,1.0,Damian,IND,False,21.4,1
22023.0,203081.0,22300477.0,2024-01-04,MIL @ SAS,W,39.0,10.0,19.0,0.526,1.0,6.0,0.167,4.0,4.0,1.0,1.0,3.0,4,10,1.0,0.0,0.0,3.0,25,11.0,1.0,Damian,SAS,False,22.2,1
22023.0,203081.0,22300496.0,2024-01-06,MIL @ HOU,L,38.0,5.0,16.0,0.313,1.0,8.0,0.125,7.0,10.0,0.7,0.0,2.0,2,8,2.0,0.0,1.0,1.0,18,-11.0,1.0,Damian,HOU,False,20.8,0
22023.0,203081.0,22300528.0,2024-01-11,MIL vs. BOS,W,27.0,6.0,12.0,0.5,3.0,8.0,0.375,6.0,6.0,1.0,0.0,4.0,4,4,0.0,0.0,0.0,1.0,21,25.0,1.0,Damian,BOS,True,22.0,0
22023.0,203081.0,22300545.0,2024-01-13,MIL vs. GSW,W,38.0,9.0,19.0,0.474,2.0,5.0,0.4,7.0,7.0,1.0,0.0,6.0,6,7,2.0,0.0,1.0,1.0,27,21.0,1.0,Damian,GSW,True,20.0,1
22023.0,203081.0,22300552.0,2024-01-14,MIL vs. SAC,W,41.0,9.0,23.0,0.391,5.0,13.0,0.385,6.0,6.0,1.0,0.0,4.0,4,8,0.0,0.0,4.0,0.0,29,-6.0,1.0,Damian,SAC,True,22.8,1
22023.0,203081.0,22300572.0,2024-01-17,MIL @ CLE,L,25.0,7.0,20.0,0.35,1.0,5.0,0.2,2.0,3.0,0.667,1.0,1.0,2,5,2.0,0.0,1.0,1.0,17,-26.0,1.0,Damian,CLE,False,24.0,0
22023.0,203081.0,22300592.0,2024-01-20,MIL @ DET,W,37.0,12.0,22.0,0.545,5.0,11.0,0.455,16.0,16.0,1.0,0.0,6.0,6,11,1.0,0.0,1.0,3.0,45,18.0,1.0,Damian,DET,False,22.4,1
22023.0,203081.0,22300606.0,2024-01-22,MIL @ DET,W,37.0,4.0,15.0,0.267,2.0,10.0,0.2,7.0,8.0,0.875,0.0,5.0,5,8,1.0,0.0,2.0,0.0,17,20.0,1.0,Damian,DET,False,27.8,0
22023.0,203081.0,22300624.0,2024-01-24,MIL vs. CLE,W,35.0,8.0,21.0,0.381,2.0,9.0,0.222,10.0,11.0,0.909,0.0,1.0,1,4,2.0,0.0,2.0,1.0,28,8.0,1.0,Damian,CLE,True,27.0,1
22023.0,203081.0,22300639.0,2024-01-26,MIL vs. CLE,L,38.0,7.0,24.0,0.292,2.0,10.0,0.2,6.0,6.0,1.0,1.0,3.0,4,3,1.0,0.0,4.0,0.0,22,-7.0,1.0,Damian,CLE,True,27.2,0
